,Unnamed: 0.1,index,NDVI,AWEI,NDWI,MNDWI,Unnamed: 0,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,cluster_id,adm1dhs,urban,path
10294,10294,10294,-0.004725545,0.08246239,0.073655285,-0.322688,10295,IA-2015-7-00334331,IA,2015,28.839357248,78.778510916,22,2.21596465696908,22,4.0,334331,33,U,dhs_train/IA-2015-7-00334331.npz
10295,10295,10295,-0.010370595,0.01515889,0.054925606,-0.28833893,10296,IA-2015-7-00334374,IA,2015,29.962270204,77.539011312,21,2.16484567433852,21,4.61904761904762,334374,33,U,dhs_train/IA-2015-7-00334374.npz
10296,10296,10296,0.017677715,-0.2864225,-0.004082823,-0.3403584,10297,IA-2015-7-00334399,IA,2015,28.715524863,77.299032123,20,2.03211822299416,20,4.2,334399,33,U,dhs_train/IA-2015-7-00334399.npz
10297,10297,10297,0.06627229,-0.6284217,-0.06059592,-0.3893864,10298,IA-2015-7-00334417,IA,2015,28.760226925,77.290142724,20,2.29589479872084,20,4.2,334417,33,U,dhs_train/IA-2015-7-00334417.npz
10298,10298,10298,0.05651541,-0.2339499,0.009258266,-0.36140037,10299,IA-2015-7-00334506,IA,2015,27.145138943,78.42932463,22,1.15285259656205,22,4.27272727272727,334506,33,U,dhs_train/IA-2015-7-00334506.npz
10299,10299,10299,0.018772317,0.057856854,0.045829635,-0.30996948,10300,IA-2015-7-00334513,IA,2015,28.59827733,78.570782518,21,2.04218289389572,21,4.42857142857143,334513,33,U,dhs_train/IA-2015-7-00334513.npz
10300,10300,10300,0.009224765,-0.25488526,0.01699794,-0.3424786,10301,IA-2015-7-00334515,IA,2015,27.879055607,78.100005267,22,2.212791532664,22,4.09090909090909,334515,33,U,dhs_train/IA-2015-7-00334515.npz
10301,10301,10301,-0.013775141,-0.05749247,0.043976456,-0.33899912,10302,IA-2015-7-00334523,IA,2015,28.841833358,78.767962113,20,2.66895701432584,20,4.8,334523,33,U,dhs_train/IA-2015-7-00334523.npz
10302,10302,10302,-0.024018412,-0.07306119,0.051311456,-0.313775,10303,IA-2015-7-00334569,IA,2015,28.947404575,77.70698927,21,1.91197742940592,21,4.23809523809524,334569,33,U,dhs_train/IA-2015-7-00334569.npz
10303,10303,10303,0.024768876,-0.2001565,0.038140263,-0.33473825,10304,IA-2015-7-00334603,IA,2015,27.23763143,77.991659713,21,2.20439163076273,21,4.71428571428571,334603,33,U,dhs_train/IA-2015-7-00334603.npz
10304,10304,10304,0.054441083,-0.07160836,-0.022042148,-0.34293923,10305,IA-2015-7-00334604,IA,2015,28.961965584,77.65075052,21,2.4341552858873,21,4.80952380952381,334604,33,U,dhs_train/IA-2015-7-00334604.npz
10305,10305,10305,0.06185308,-0.39672464,-0.04333751,-0.3835681,10306,IA-2015-7-00334620,IA,2015,28.524120495,77.388254962,22,2.30515301848974,22,4.72727272727273,334620,33,U,dhs_train/IA-2015-7-00334620.npz
10306,10306,10306,0.06741816,0.3574708,0.0651474,-0.30594817,10307,IA-2015-7-00334627,IA,2015,29.265660875,77.257740171,24,2.5988442636553,24,4.75,334627,33,U,dhs_train/IA-2015-7-00334627.npz
10307,10307,10307,0.06312693,-0.14454736,0.014957091,-0.36201787,10308,IA-2015-7-00334634,IA,2015,26.92711123,81.186413768,21,2.44681458393291,21,4.04761904761905,334634,33,U,dhs_train/IA-2015-7-00334634.npz
10308,10308,10308,0.041774053,-0.38346526,0.0062933154,-0.37592173,10309,IA-2015-7-00334636,IA,2015,27.174803706,77.801887119,20,-0.0007009673911411,20,4.1,334636,33,R,dhs_train/IA-2015-7-00334636.npz
10309,10309,10309,0.100471556,-0.6875569,-0.086838424,-0.3931707,10310,IA-2015-7-00334688,IA,2015,25.976427555,79.449439459,22,2.49658295939218,22,4.27272727272727,334688,33,U,dhs_train/IA-2015-7-00334688.npz
10310,10310,10310,0.049044464,-0.50740165,-0.015145009,-0.39179882,10311,IA-2015-7-00334695,IA,2015,27.165803673,78.211305885,20,2.47427622315381,20,4.3,334695,33,U,dhs_train/IA-2015-7-00334695.npz
10311,10311,10311,-0.010950271,-0.037353348,0.069514684,-0.3239581,10312,IA-2015-7-00334724,IA,2015,27.491508865,77.697608207,22,2.41416374123449,22,4.45454545454545,334724,33,U,dhs_train/IA-2015-7-00334724.npz
10312,10312,10312,-0.014871773,-0.042087134,0.057457514,-0.290345,10313,IA-2015-7-00334728,IA,2015,26.548356078,82.671920637,21,1.68923647536597,21,4.52380952380952,334728,33,U,dhs_train/IA-2015-7-00334728.npz
10313,10313,10313,0.13274363,-0.48133042,-0.08456474,-0.37199083,10314,IA-2015-7-00334751,IA,2015,29.988088496,77.535642435,22,1.93648165488692,22,4.0,334751,33,U,dhs_train/IA-2015-7-00334751.npz
10314,10314,10314,0.011941646,-0.03008535,0.03828341,-0.32425925,10315,IA-2015-7-00334753,IA,2015,25.361159362,82.968892091,22,2.1500287067344,22,4.09090909090909,334753,33,U,dhs_train/IA-2015-7-00334753.npz
10315,10315,10315,0.1265016,-0.6827469,-0.09057958,-0.41204828,10316,IA-2015-7-00334808,IA,2015,26.292052598,80.157783442,22,-1.73269614279469,22,4.18181818181818,334808,33,R,dhs_train/IA-2015-7-00334808.npz
10316,10316,10316,0.05641042,-0.0296457,0.041128714,-0.2768159,10317,IA-2015-7-00334841,IA,2015,26.825144856,80.890694368,20,2.39539681389598,20,4.3,334841,33,U,dhs_train/IA-2015-7-00334841.npz
10317,10317,10317,-0.03377967,-0.10748517,0.048275903,-0.32925367,10318,IA-2015-7-00334843,IA,2015,27.206007114,78.000082296,22,2.28052003307063,22,4.72727272727273,334843,33,U,dhs_train/IA-2015-7-00334843.npz
10318,10318,10318,0.06309061,-0.11185232,0.0066422224,-0.36381438,10319,IA-2015-7-00334861,IA,2015,26.928891009,81.197335843,21,2.42027638588326,21,4.52380952380952,334861,33,U,dhs_train/IA-2015-7-00334861.npz
10319,10319,10319,0.0026792767,0.064096004,0.06591874,-0.3263631,10320,IA-2015-7-00334885,IA,2015,28.848941958,78.774058809,21,2.47846602714621,21,4.38095238095238,334885,33,U,dhs_train/IA-2015-7-00334885.npz
10320,10320,10320,0.0063734706,-0.0018399424,0.025951726,-0.3873288,10321,IA-2015-7-00334891,IA,2015,28.038353196,78.297139176,22,2.09277664850762,22,4.36363636363636,334891,33,U,dhs_train/IA-2015-7-00334891.npz
10321,10321,10321,-0.033346232,0.34108594,0.10486187,-0.2594886,10322,IA-2015-7-00334928,IA,2015,28.819273798,78.77896232,21,2.11117603869111,21,4.42857142857143,334928,33,U,dhs_train/IA-2015-7-00334928.npz
10322,10322,10322,0.023917848,-0.36832678,0.022595318,-0.35286367,10323,IA-2015-7-00334937,IA,2015,25.618317388,79.181452622,20,2.49751901324855,20,4.1,334937,33,U,dhs_train/IA-2015-7-00334937.npz
10323,10323,10323,0.08358455,-0.3967676,-0.024971671,-0.40479162,10324,IA-2015-7-00334941,IA,2015,27.186167928,79.171173957,20,-1.55628582094471,20,4.1,334941,33,R,dhs_train/IA-2015-7-00334941.npz
10324,10324,10324,-0.04394908,0.035572354,0.07553541,-0.2926405,10325,IA-2015-7-00334942,IA,2015,28.972640395,77.70597153,22,2.51108348229692,22,4.54545454545455,334942,33,U,dhs_train/IA-2015-7-00334942.npz
10325,10325,10325,-0.053735174,0.2842772,0.10112903,-0.23691948,10326,IA-2015-7-00334943,IA,2015,25.296057809,82.986596547,22,2.3832677721941,22,4.63636363636364,334943,33,U,dhs_train/IA-2015-7-00334943.npz
10326,10326,10326,0.058277484,-0.5957517,-0.049411643,-0.39196643,10327,IA-2015-7-00334944,IA,2015,27.175384425,78.373763951,20,2.35788016755296,20,4.7,334944,33,U,dhs_train/IA-2015-7-00334944.npz
10327,10327,10327,0.06674779,-0.137573,-0.022227984,-0.3222117,10328,IA-2015-7-00335013,IA,2015,27.182085922,78.024764989,21,1.92730378630587,21,4.80952380952381,335013,33,U,dhs_train/IA-2015-7-00335013.npz
10328,10328,10328,-0.04127632,0.30825746,0.066744365,-0.29524264,10329,IA-2015-7-00335026,IA,2015,28.634705773,77.353572545,22,2.48216159825721,22,4.72727272727273,335026,33,U,dhs_train/IA-2015-7-00335026.npz
10329,10329,10329,0.036302846,0.31512567,0.07842627,-0.33158854,10330,IA-2015-7-00335080,IA,2015,29.175466146,77.311632217,21,2.04047164693528,21,4.33333333333333,335080,33,R,dhs_train/IA-2015-7-00335080.npz
10330,10330,10330,0.07309533,-0.37693176,-0.022756217,-0.38892037,10331,IA-2015-7-00335097,IA,2015,27.434697071,78.474437683,23,2.28614048792825,23,3.95652173913043,335097,33,U,dhs_train/IA-2015-7-00335097.npz
10331,10331,10331,0.022423532,-0.3036158,0.023158904,-0.3582678,10332,IA-2015-7-00335107,IA,2015,25.283732411,79.875830563,17,1.3167484726753,17,4.29411764705882,335107,33,U,dhs_train/IA-2015-7-00335107.npz
10332,10332,10332,0.003559496,0.06753702,0.07052194,-0.33772376,10333,IA-2015-7-00335178,IA,2015,28.323889439,79.472077437,21,2.28543808262082,21,4.61904761904762,335178,33,U,dhs_train/IA-2015-7-00335178.npz
10333,10333,10333,0.02723332,-0.13904625,0.02221012,-0.32168654,10334,IA-2015-7-00335187,IA,2015,29.474725801,77.697648815,22,2.74879594428651,22,4.72727272727273,335187,33,U,dhs_train/IA-2015-7-00335187.npz
10334,10334,10334,-0.031247452,0.019704074,0.07893249,-0.31869194,10335,IA-2015-7-00335301,IA,2015,25.158559447,82.55895604,21,2.14167734228676,21,4.71428571428571,335301,33,U,dhs_train/IA-2015-7-00335301.npz
10335,10335,10335,0.071826465,-0.28030702,-0.024772335,-0.32557312,10336,IA-2015-7-00335321,IA,2015,29.984109384,77.525647571,22,1.98103218015464,22,4.54545454545455,335321,33,U,dhs_train/IA-2015-7-00335321.npz
10336,10336,10336,0.04024081,-0.42662588,-0.018779255,-0.3651102,10337,IA-2015-7-00335373,IA,2015,27.357210155,79.637894089,22,1.95603769783962,22,4.09090909090909,335373,33,U,dhs_train/IA-2015-7-00335373.npz
10337,10337,10337,0.067489654,-0.13238032,0.015811337,-0.36561733,10338,IA-2015-7-00335389,IA,2015,26.073949746,83.181839502,19,2.48420330168207,19,4.68421052631579,335389,33,U,dhs_train/IA-2015-7-00335389.npz
10338,10338,10338,0.0728655,-0.13346875,0.031950146,-0.33771724,10339,IA-2015-7-00335401,IA,2015,25.365330176,78.724300829,20,1.05075098502051,20,4.4,335401,33,U,dhs_train/IA-2015-7-00335401.npz
10339,10339,10339,0.07843967,-0.5369957,-0.07682408,-0.37871566,10340,IA-2015-7-00335415,IA,2015,25.454541773,78.605609724,20,2.51448960117505,20,4.3,335415,33,U,dhs_train/IA-2015-7-00335415.npz
10340,10340,10340,0.05335637,-0.11781178,-0.01068815,-0.32080233,10341,IA-2015-7-00335460,IA,2015,27.18708086,78.011523539,19,2.66161653249462,19,4.78947368421053,335460,33,U,dhs_train/IA-2015-7-00335460.npz
10341,10341,10341,-0.014060466,-0.19333261,0.011151704,-0.3582243,10342,IA-2015-7-00335484,IA,2015,25.445291767,78.552760779,20,2.73501242861392,20,4.5,335484,33,U,dhs_train/IA-2015-7-00335484.npz
10342,10342,10342,0.05985322,-0.04211057,0.011259902,-0.32671997,10343,IA-2015-7-00335502,IA,2015,29.017482458,77.686198263,22,2.56742265555697,22,4.63636363636364,335502,33,U,dhs_train/IA-2015-7-00335502.npz
10343,10343,10343,-0.01523018,0.08286462,0.07209176,-0.29982433,10344,IA-2015-7-00335536,IA,2015,28.972126328,77.693687875,21,2.19658137942613,21,4.52380952380952,335536,33,U,dhs_train/IA-2015-7-00335536.npz
10344,10344,10344,0.02510688,-0.114484064,0.023809863,-0.2769505,10345,IA-2015-7-00335549,IA,2015,25.318954703,83.008490501,22,2.59061165465689,22,4.63636363636364,335549,33,U,dhs_train/IA-2015-7-00335549.npz
10345,10345,10345,0.081000924,-0.18165104,0.013762136,-0.3769094,10346,IA-2015-7-00335578,IA,2015,27.55762558,79.354980892,21,2.01907358129815,21,4.04761904761905,335578,33,U,dhs_train/IA-2015-7-00335578.npz
10346,10346,10346,0.056061987,-0.19380571,0.0019910045,-0.34687,10347,IA-2015-7-00335585,IA,2015,29.489274092,77.689186716,22,2.31641894863768,22,4.27272727272727,335585,33,U,dhs_train/IA-2015-7-00335585.npz
10347,10347,10347,0.035937812,-0.4993683,-0.024479588,-0.35928634,10348,IA-2015-7-00335610,IA,2015,27.323586784,77.765440351,22,0.176511823286073,22,4.22727272727273,335610,33,R,dhs_train/IA-2015-7-00335610.npz
10348,10348,10348,-0.010540625,0.017177979,0.07134804,-0.3074928,10349,IA-2015-7-00335623,IA,2015,28.977852105,77.697685588,21,1.38946789379177,21,4.33333333333333,335623,33,U,dhs_train/IA-2015-7-00335623.npz
10349,10349,10349,0.06278042,0.28083175,0.071602814,-0.29351348,10350,IA-2015-7-00335647,IA,2015,28.957222487,77.96165982,22,2.39880820825067,22,4.54545454545455,335647,33,U,dhs_train/IA-2015-7-00335647.npz
10350,10350,10350,-0.012110282,0.40572268,0.09666116,-0.32615763,10351,IA-2015-7-00335650,IA,2015,29.362192018,78.127183832,21,2.57205466094081,21,4.71428571428571,335650,33,U,dhs_train/IA-2015-7-00335650.npz
10351,10351,10351,0.091650635,-0.3859231,-0.050810993,-0.36278856,10352,IA-2015-7-00335662,IA,2015,29.984648636,77.543514094,21,2.04396018911063,21,4.23809523809524,335662,33,U,dhs_train/IA-2015-7-00335662.npz
10352,10352,10352,0.058858503,-0.11298346,-0.015441116,-0.31708172,10353,IA-2015-7-00335681,IA,2015,27.18387771,78.01886895,22,0.711216309750861,22,4.04545454545455,335681,33,U,dhs_train/IA-2015-7-00335681.npz
10353,10353,10353,0.015566659,-0.23370959,0.01778878,-0.3412803,10354,IA-2015-7-00335682,IA,2015,27.901019956,78.09816876,22,2.01153120297776,22,4.45454545454545,335682,33,U,dhs_train/IA-2015-7-00335682.npz
10354,10354,10354,0.04480828,-0.24304537,-0.007925844,-0.3502805,10355,IA-2015-7-00335690,IA,2015,24.474765116,83.001275126,22,2.62515933376201,22,4.45454545454545,335690,33,U,dhs_train/IA-2015-7-00335690.npz
10355,10355,10355,0.16305721,-0.2934975,-0.076440245,-0.42447266,10356,IA-2015-7-00335713,IA,2015,29.29720263,77.470509423,22,2.14832787677535,22,4.27272727272727,335713,33,U,dhs_train/IA-2015-7-00335713.npz
10356,10356,10356,0.07513358,-0.29382223,-0.030043416,-0.34763503,10357,IA-2015-7-00335752,IA,2015,27.170624281,78.010588305,22,2.43899433082232,22,4.36363636363636,335752,33,U,dhs_train/IA-2015-7-00335752.npz
10357,10357,10357,-0.052896727,0.06691338,0.07761577,-0.269534,10358,IA-2015-7-00335758,IA,2015,28.963285084,77.699634816,22,2.45596170648813,22,4.45454545454545,335758,33,U,dhs_train/IA-2015-7-00335758.npz
10358,10358,10358,0.039464395,-0.19048478,0.007064334,-0.3723438,10359,IA-2015-7-00335805,IA,2015,27.059958024,79.916767142,22,0.897980036556749,22,4.0,335805,33,U,dhs_train/IA-2015-7-00335805.npz
10359,10359,10359,-0.019516865,0.089429416,0.046448257,-0.3740897,10360,IA-2015-7-00335822,IA,2015,26.729504053,80.92953382,20,0.669612778697201,20,4.25,335822,33,U,dhs_train/IA-2015-7-00335822.npz
10360,10360,10360,0.06405538,-0.14368358,0.010920939,-0.3858291,10361,IA-2015-7-00335897,IA,2015,27.650245256,81.814317753,22,-1.93495426503626,22,4.13636363636364,335897,33,R,dhs_train/IA-2015-7-00335897.npz
10361,10361,10361,0.031429905,-0.26463214,-0.0046585742,-0.36519614,10362,IA-2015-7-00335931,IA,2015,27.186598343,77.976136824,21,2.64632727828297,21,4.47619047619048,335931,33,U,dhs_train/IA-2015-7-00335931.npz
10362,10362,10362,0.02832021,0.21764915,0.08113624,-0.3239851,10363,IA-2015-7-00335956,IA,2015,29.618497595,77.424606372,21,2.23595822252662,21,4.52380952380952,335956,33,U,dhs_train/IA-2015-7-00335956.npz
10363,10363,10363,-0.065464154,0.5643491,0.14147243,-0.33260414,10364,IA-2015-7-00335960,IA,2015,29.110081849,77.922240966,22,2.29925464645629,22,4.63636363636364,335960,33,U,dhs_train/IA-2015-7-00335960.npz
10364,10364,10364,0.06236201,-0.071549945,0.029652197,-0.36813617,10365,IA-2015-7-00335974,IA,2015,25.332633177,82.903758281,21,2.12404257540232,21,4.52380952380952,335974,33,U,dhs_train/IA-2015-7-00335974.npz
10365,10365,10365,-0.016170975,-0.030546237,0.06215793,-0.31282264,10366,IA-2015-7-00336089,IA,2015,25.4651556,81.860779442,20,2.70266918332551,20,4.8,336089,33,U,dhs_train/IA-2015-7-00336089.npz
10366,10366,10366,0.029337393,-0.28719836,0.023670936,-0.3546927,10367,IA-2015-7-00336102,IA,2015,24.493847864,78.440488344,20,0.529606325763215,20,4.4,336102,33,U,dhs_train/IA-2015-7-00336102.npz
10367,10367,10367,0.13124594,0.019061593,-0.018625645,-0.3154605,10368,IA-2015-7-00336115,IA,2015,30.080608051,77.469067901,20,1.7360266713806,20,4.6,336115,33,U,dhs_train/IA-2015-7-00336115.npz
10368,10368,10368,-0.0031115117,0.026905004,0.04794056,-0.3011184,10369,IA-2015-7-00336130,IA,2015,28.352159093,79.412492017,20,2.63347934274975,20,4.6,336130,33,U,dhs_train/IA-2015-7-00336130.npz
10369,10369,10369,0.029332884,-0.27507633,0.008282022,-0.36134943,10370,IA-2015-7-00336169,IA,2015,25.522686373,81.877169615,21,2.59125558262159,21,4.71428571428571,336169,33,U,dhs_train/IA-2015-7-00336169.npz
10370,10370,10370,-0.028677788,0.2571909,0.07819661,-0.25924718,10371,IA-2015-7-00336229,IA,2015,25.329666215,82.991881279,21,2.43400804209085,21,4.71428571428571,336229,33,U,dhs_train/IA-2015-7-00336229.npz
10371,10371,10371,0.06901271,-0.28771657,-0.00062432373,-0.37126514,10372,IA-2015-7-00336299,IA,2015,26.850549499,81.076495579,22,-1.53382663188938,22,4.0,336299,33,R,dhs_train/IA-2015-7-00336299.npz
10372,10372,10372,0.20514742,-0.6057563,-0.14576995,-0.4213292,10373,IA-2015-7-00340008,IA,2015,29.233005648,79.466795455,20,2.88026369478896,20,4.8,340008,34,R,dhs_train/IA-2015-7-00340008.npz
10373,10373,10373,0.348438,-0.58901453,-0.22148015,-0.47936085,10374,IA-2015-7-00340011,IA,2015,29.801760654,78.577007156,21,1.51970627321625,21,4.33333333333333,340011,34,R,dhs_train/IA-2015-7-00340011.npz
10374,10374,10374,0.18162455,-0.42872006,-0.09801212,-0.38585243,10375,IA-2015-7-00340018,IA,2015,29.872539599,77.891495968,19,2.37881178473649,19,4.36842105263158,340018,34,U,dhs_train/IA-2015-7-00340018.npz
10375,10375,10375,0.20314541,-0.23216467,-0.060376503,-0.4060509,10376,IA-2015-7-00340024,IA,2015,30.426519171,78.035391075,20,2.70883050660894,20,4.8,340024,34,R,dhs_train/IA-2015-7-00340024.npz
10376,10376,10376,0.19353175,-0.55316794,-0.095574245,-0.42210585,10377,IA-2015-7-00340054,IA,2015,29.569346852,80.265632248,22,1.26292214888029,22,4.22727272727273,340054,34,R,dhs_train/IA-2015-7-00340054.npz
10377,10377,10377,0.16954279,-0.23293193,-0.04829454,-0.45463127,10378,IA-2015-7-00340060,IA,2015,30.374988739,79.03433008,20,0.939233450172464,20,4.6,340060,34,R,dhs_train/IA-2015-7-00340060.npz
10378,10378,10378,0.29003832,-0.66113067,-0.16417582,-0.49453625,10379,IA-2015-7-00340062,IA,2015,30.354783594,78.949141998,21,0.743467558343958,21,4.42857142857143,340062,34,R,dhs_train/IA-2015-7-00340062.npz
10379,10379,10379,0.24353449,-0.46326178,-0.14733042,-0.42886132,10380,IA-2015-7-00340066,IA,2015,30.265155603,78.032202356,22,1.7500064195276,22,4.18181818181818,340066,34,R,dhs_train/IA-2015-7-00340066.npz
10380,10380,10380,0.17744865,-0.43503496,-0.09601886,-0.4215636,10381,IA-2015-7-00340071,IA,2015,29.587589138,80.198785106,20,2.05578529841947,20,4.8,340071,34,U,dhs_train/IA-2015-7-00340071.npz
10381,10381,10381,0.19066398,-0.49571374,-0.077290446,-0.45464537,10382,IA-2015-7-00340073,IA,2015,29.744420523,79.140721068,22,-0.0212376302153473,22,4.27272727272727,340073,34,R,dhs_train/IA-2015-7-00340073.npz
10382,10382,10382,0.22707516,-0.5076643,-0.09978528,-0.4731661,10383,IA-2015-7-00340074,IA,2015,29.377429675,79.88341636,21,-0.109943394101595,21,4.66666666666667,340074,34,R,dhs_train/IA-2015-7-00340074.npz
10383,10383,10383,0.22747411,-0.5822216,-0.10784398,-0.47796318,10384,IA-2015-7-00340077,IA,2015,29.895290382,78.649873348,19,0.72297974154049,19,4.36842105263158,340077,34,R,dhs_train/IA-2015-7-00340077.npz
10384,10384,10384,0.19197609,-0.3636493,-0.11142099,-0.377731,10385,IA-2015-7-00340081,IA,2015,29.016781782,80.089787592,18,-0.658311956190214,18,4.11111111111111,340081,34,U,dhs_train/IA-2015-7-00340081.npz
10385,10385,10385,0.15869702,-0.60748726,-0.11227513,-0.4323861,10386,IA-2015-7-00340087,IA,2015,30.517992732,78.236168313,20,-0.300723555449,20,4.6,340087,34,R,dhs_train/IA-2015-7-00340087.npz
10386,10386,10386,0.20982683,-0.31164497,-0.055748414,-0.38967338,10387,IA-2015-7-00340092,IA,2015,29.632267745,80.341430824,21,-0.9122856596986,21,4.76190476190476,340092,34,R,dhs_train/IA-2015-7-00340092.npz
10387,10387,10387,0.03646,-0.004744897,0.019349325,-0.38048258,10388,IA-2015-7-00340108,IA,2015,28.923456069,79.436266771,21,0.603779370136956,21,4.14285714285714,340108,34,R,dhs_train/IA-2015-7-00340108.npz
10388,10388,10388,0.22901542,-0.37423018,-0.10697378,-0.46542978,10389,IA-2015-7-00340113,IA,2015,30.82391476,78.291229126,21,0.425664776692369,21,4.42857142857143,340113,34,R,dhs_train/IA-2015-7-00340113.npz
10389,10389,10389,0.26869538,-0.48966175,-0.1633586,-0.42533347,10390,IA-2015-7-00340115,IA,2015,29.338331289,79.162058808,23,2.04794966069867,23,4.65217391304348,340115,34,R,dhs_train/IA-2015-7-00340115.npz
10390,10390,10390,0.19600971,-0.6172452,-0.1515509,-0.44480544,10391,IA-2015-7-00340118,IA,2015,29.805314417,77.943757702,21,1.46851989316896,21,4.52380952380952,340118,34,U,dhs_train/IA-2015-7-00340118.npz
10391,10391,10391,0.20112543,-0.67228985,-0.1470793,-0.4204766,10392,IA-2015-7-00340119,IA,2015,29.223550716,79.489620404,22,1.91359593350167,22,4.27272727272727,340119,34,R,dhs_train/IA-2015-7-00340119.npz
10392,10392,10392,0.18724784,-0.28515932,-0.10051412,-0.46410346,10393,IA-2015-7-00340129,IA,2015,30.382130974,77.811341599,22,1.22529695976024,22,4.09090909090909,340129,34,R,dhs_train/IA-2015-7-00340129.npz
10393,10393,10393,0.07252755,0.33645746,0.08549984,-0.31443235,10394,IA-2015-7-00340134,IA,2015,29.680335572,77.845545988,20,-0.965675328563156,20,4.0,340134,34,R,dhs_train/IA-2015-7-00340134.npz
